0.7, 0x468e5700,  0.022539,267.483,  0.0275674,1
0.7, 0x468f9e70,  0.0240542,267.483,  0.0275674,1
0.73, 0x468fcd10,  0.0368906,267.283,  0.0383918,1
0.73, 0x468d6da0,  0.0367602,267.283,  0.0383918,1
0.74, 0x468ffbb0,  0.0412737,267.217,  0.0425902,1
0.75, 0x468f1180,  0.0450008,267.15,  0.0471031,1
0.76, 0x468d1050,  0.051415,267.083,  0.0519413,1
0.76, 0x468eb440,  0.0512384,267.083,  0.0519413,1
0.78, 0x468d3f00,  0.0607301,266.95,  0.0626368,1
0.8, 0x468dcae0,  0.0712761,266.817,  0.0844033,1
0.8, 0x468dfa10,  0.082788,266.817,  0.0844033,1
0.8, 0x468c8470,  0.0703162,266.817,  0.0844033,1
0.81, 0x468c4200,  0.0850955,266.75,  0.0917459,1
0.81, 0x468c5620,  0.0866241,266.75,  0.0917459,1
0.82, 0x468e2860,  0.09673,266.683,  0.0995034,1
0.82, 0x468f4020,  0.0931425,266.683,  0.0995034,1
0.83, 0x468ee2e0,  0.101829,266.617,  0.107684,1
0.85, 0x468ce1b0,  0.119067,266.483,  0.125346,1
0.86, 0x468cb310,  0.131326,266.417,  0.134841,1
0.88, 0x468d9c40,  0.151866,266.283,  0.155194,1
0.93, 0x468f6fd0,  0.229862,265.95,  0.23224,1
0.95, 0x468e85a0,  0.254089,265.817,  0.261047,1
