0, 0, 7, 0.0339814, 0.0344963, 0.0339814
0, 0, 4, 0.0344963, 0.0344963, 0.0344963
0, 0, 4, 0.0344963, 0.0344963, 0.0344963
0, 0, 4, 0.0335952, 0.0344963, 0.0335952
0, 0, 4, 0.0344963, 0.0344963, 0.0344963
0, 0, 4, 0.0344963, 0.0308921, 0.0344963
0, 0, 4, 0.0344963, 0.0344963, 0.0344963
0, 0, 4, 0.0335952, 0.0344963, 0.0335952
0, 0, 2, 0.0344963, 0.0344963, 0
0, 0, 3, 0.0344963, 0.0344963, 0.0344963
0, 0, 2, 0.0344963, 0.0344963, 0
0, 0, 3, 0.0344963, 0.0344963, 0.0344963
0, 0, 2, 0.0344963, 0.0344963, 0
0, 0, 3, 0.0344963, 0.0344963, 0.0344963
0, 0, 2, 0.0344963, 0.0344963, 0
0, 0, 3, 0.0344963, 0.0344963, 0.0344963
0, 0, 2, 0.0344963, 0.0344963, 0
0, 0, 3, 0.0332949, 0.0344963, 0.0332949
0, 0, 2, 0.0344963, 0.0344963, 0
0, 0, 3, 0.0344963, 0.0344963, 0.0344963
0, 0, 2, 0.0344963, 0.0344963, 0
0, 0, 3, 0.0344963, 0.0344963, 0.0344963
0, 0, 7, 0.0378353, 0.0383918, 0.0378353
0, 0, 4, 0.0383918, 0.0383918, 0.0383918
0, 0, 4, 0.0374179, 0.0383918, 0.0374179
0, 0, 4, 0.0383918, 0.0383918, 0.0383918
0, 0, 4, 0.0383918, 0.0344963, 0.0383918
0, 0, 4, 0.0374179, 0.0383918, 0.0374179
0, 0, 4, 0.0374179, 0.0383918, 0.0374179
0, 0, 4, 0.0383918, 0.0383918, 0.0383918
0, 0, 2, 0.0344963, 0.0344963, 0
0, 0, 3, 0.0383918, 0.0383918, 0.0383918
0, 0, 2, 0.0383918, 0.0383918, 0
0, 0, 3, 0.0383918, 0.0383918, 0.0383918
0, 0, 2, 0.0383918, 0.0383918, 0
0, 0, 3, 0.0370933, 0.0383918, 0.0370933
0, 0, 2, 0.0383918, 0.0383918, 0
0, 0, 3, 0.0370933, 0.0383918, 0.0370933
0, 0, 2, 0.0383918, 0.0383918, 0
0, 0, 3, 0.0370933, 0.0344963, 0.0370933
0, 0, 2, 0.0383918, 0.0383918, 0
0, 0, 3, 0.0383918, 0.0383918, 0.0383918
0, 0, 2, 0.0383918, 0.0383918, 0
0, 0, 3, 0.0383918, 0.0383918, 0.0383918
0, 0, 7, 0.0636547, 0.0685144, 0.0636547
0, 0, 4, 0.0685144, 0.0685144, 0.0685144
0, 0, 4, 0.0600099, 0.0685144, 0.0600099
0, 0, 4, 0.0685144, 0.0685144, 0.0685144
0, 0, 4, 0.0685144, 0.0344963, 0.0685144
0, 0, 4, 0.0685144, 0.0685144, 0.0685144
0, 0, 4, 0.0600099, 0.0685144, 0.0600099
0, 0, 4, 0.0685144, 0.0685144, 0.0685144
0, 0, 2, 0.0626368, 0.0626368, 0
0, 0, 3, 0.0685144, 0.0685144, 0.0685144
0, 0, 2, 0.0685144, 0.0685144, 0
0, 0, 3, 0.0584735, 0.0685144, 0.0584735
0, 0, 2, 0.0685144, 0.0685144, 0
0, 0, 3, 0.0665552, 0.0685144, 0.0665552
0, 0, 2, 0.0685144, 0.0685144, 0
0, 0, 3, 0.057175, 0.0685144, 0.057175
0, 0, 2, 0.0383918, 0.0383918, 0
0, 0, 3, 0.0665552, 0.0685144, 0.0665552
0, 0, 2, 0.0685144, 0.0685144, 0
0, 0, 3, 0.0685144, 0.0685144, 0.0685144
0, 0, 2, 0.0685144, 0.0685144, 0
0, 0, 3, 0.0584735, 0.0685144, 0.0584735
0, 0, 7, 0.0802486, 0.0917459, 0.0802486
0, 0, 4, 0.0917459, 0.0917459, 0.0917459
0, 0, 4, 0.0716256, 0.0917459, 0.0716256
0, 0, 4, 0.0917459, 0.0917459, 0.0917459
0, 0, 4, 0.0917459, 0.0344963, 0.0917459
0, 0, 4, 0.0859381, 0.0917459, 0.0859381
0, 0, 4, 0.0774335, 0.0917459, 0.0774335
0, 0, 4, 0.0917459, 0.0685144, 0.0917459
0, 0, 2, 0.0917459, 0.0917459, 0
0, 0, 3, 0.0917459, 0.0917459, 0.0917459
0, 0, 2, 0.0917459, 0.0917459, 0
0, 0, 3, 0.0739612, 0.0917459, 0.0739612
0, 0, 2, 0.0917459, 0.0917459, 0
0, 0, 3, 0.0917459, 0.0917459, 0.0917459
0, 0, 2, 0.0917459, 0.0917459, 0
0, 0, 3, 0.0726627, 0.0917459, 0.0726627
0, 0, 2, 0.0383918, 0.0383918, 0
0, 0, 3, 0.0917459, 0.0917459, 0.0917459
0, 0, 2, 0.0917459, 0.0917459, 0
0, 0, 3, 0.0917459, 0.0917459, 0.0917459
0, 0, 2, 0.0917459, 0.0917459, 0
0, 0, 3, 0.0662174, 0.0917459, 0.0662174
0, 0, 7, 0.0835732, 0.0995034, 0.0835732
0, 0, 4, 0.0995034, 0.0917459, 0.0995034
0, 0, 4, 0.0755044, 0.0917459, 0.0755044
0, 0, 4, 0.097564, 0.0995034, 0.097564
0, 0, 4, 0.097564, 0.0344963, 0.097564
0, 0, 4, 0.0917561, 0.0995034, 0.0917561
0, 0, 4, 0.0813122, 0.0995034, 0.0813122
0, 0, 4, 0.097564, 0.0685144, 0.097564
0, 0, 2, 0.0995034, 0.0995034, 0
0, 0, 3, 0.0969176, 0.0995034, 0.0969176
0, 0, 2, 0.0995034, 0.0995034, 0
0, 0, 3, 0.076547, 0.0995034, 0.076547
0, 0, 2, 0.0995034, 0.0995034, 0
0, 0, 3, 0.0995034, 0.0995034, 0.0995034
0, 0, 2, 0.0995034, 0.0995034, 0
0, 0, 3, 0.0778343, 0.0995034, 0.0778343
0, 0, 2, 0.0383918, 0.0383918, 0
0, 0, 3, 0.0995034, 0.0995034, 0.0995034
0, 0, 2, 0.0995034, 0.0995034, 0
0, 0, 3, 0.0995034, 0.0995034, 0.0995034
0, 0, 2, 0.0995034, 0.0995034, 0
0, 0, 3, 0.0688032, 0.0995034, 0.0688032
0, 0, 7, 0.0893561, 0.0995034, 0.0893561
0, 0, 4, 0.105639, 0.107684, 0.105639
0, 0, 4, 0.0775495, 0.0917459, 0.0775495
0, 0, 4, 0.105639, 0.107684, 0.105639
0, 0, 4, 0.101654, 0.0344963, 0.101654
0, 0, 4, 0.0958465, 0.107684, 0.0958465
0, 0, 4, 0.0873419, 0.107684, 0.0873419
0, 0, 4, 0.101654, 0.0685144, 0.101654
0, 0, 2, 0.107684, 0.107684, 0
0, 0, 3, 0.107684, 0.107684, 0.107684
0, 0, 2, 0.107684, 0.107684, 0
0, 0, 3, 0.0792739, 0.107684, 0.0792739
0, 0, 2, 0.107684, 0.107684, 0
0, 0, 3, 0.107684, 0.107684, 0.107684
0, 0, 2, 0.107684, 0.107684, 0
0, 0, 3, 0.0832881, 0.107684, 0.0832881
0, 0, 2, 0.0383918, 0.0383918, 0
0, 0, 3, 0.107684, 0.107684, 0.107684
0, 0, 2, 0.107684, 0.107684, 0
0, 0, 3, 0.107684, 0.107684, 0.107684
0, 0, 2, 0.107684, 0.107684, 0
0, 0, 3, 0.0715301, 0.107684, 0.0715301
0, 0, 7, 0.094277, 0.0995034, 0.094277
0, 0, 4, 0.112098, 0.116296, 0.112098
0, 0, 4, 0.0775495, 0.0917459, 0.0775495
0, 0, 4, 0.112098, 0.116296, 0.112098
0, 0, 4, 0.10596, 0.0344963, 0.10596
0, 0, 4, 0.100152, 0.116296, 0.100152
0, 0, 4, 0.0916477, 0.116296, 0.0916477
0, 0, 4, 0.10596, 0.0685144, 0.10596
0, 0, 2, 0.107684, 0.107684, 0
0, 0, 3, 0.113425, 0.116296, 0.113425
0, 0, 2, 0.116296, 0.116296, 0
0, 0, 3, 0.0821445, 0.107684, 0.0821445
0, 0, 2, 0.116296, 0.116296, 0
0, 0, 3, 0.113425, 0.116296, 0.113425
0, 0, 2, 0.107684, 0.107684, 0
0, 0, 3, 0.0890292, 0.116296, 0.0890292
0, 0, 2, 0.0383918, 0.0383918, 0
0, 0, 3, 0.113425, 0.116296, 0.113425
0, 0, 2, 0.116296, 0.116296, 0
0, 0, 3, 0.113425, 0.116296, 0.113425
0, 0, 2, 0.116296, 0.116296, 0
0, 0, 3, 0.0744006, 0.116296, 0.0744006
0, 0, 7, 0.102225, 0.0995034, 0.102225
0, 0, 4, 0.12137, 0.134841, 0.12137
0, 0, 4, 0.0775495, 0.0917459, 0.0775495
0, 0, 4, 0.126007, 0.134841, 0.126007
0, 0, 4, 0.110597, 0.0344963, 0.110597
0, 0, 4, 0.109425, 0.134841, 0.109425
0, 0, 4, 0.100921, 0.116296, 0.100921
0, 0, 4, 0.115233, 0.0685144, 0.115233
0, 0, 2, 0.134841, 0.134841, 0
0, 0, 3, 0.134841, 0.134841, 0.134841
0, 0, 2, 0.134841, 0.134841, 0
0, 0, 3, 0.0883263, 0.107684, 0.0883263
0, 0, 2, 0.134841, 0.134841, 0
0, 0, 3, 0.134841, 0.134841, 0.134841
0, 0, 2, 0.134841, 0.134841, 0
0, 0, 3, 0.101393, 0.134841, 0.101393
0, 0, 2, 0.0383918, 0.0383918, 0
0, 0, 3, 0.134841, 0.134841, 0.134841
0, 0, 2, 0.134841, 0.134841, 0
0, 0, 3, 0.128659, 0.134841, 0.128659
0, 0, 2, 0.134841, 0.134841, 0
0, 0, 3, 0.0805825, 0.134841, 0.0805825
0, 0, 7, 0.105067, 0.0995034, 0.105067
0, 0, 4, 0.126344, 0.144789, 0.126344
0, 0, 4, 0.0775495, 0.0917459, 0.0775495
0, 0, 4, 0.128494, 0.144789, 0.128494
0, 0, 4, 0.113083, 0.0344963, 0.113083
0, 0, 4, 0.114399, 0.134841, 0.114399
0, 0, 4, 0.105894, 0.116296, 0.105894
0, 0, 4, 0.115233, 0.0685144, 0.115233
