0.78, 0x3cfd6920,  0.0594317,266.95,  0.0626368,0, 0, 1
0.78, 0x3cfc73f0,  0.0572856,266.95,  0.0626368,0, 0, 1
0.8, 0x3cffe840,  0.0788885,266.817,  0.0844033,0.0626368, 1, 1
0.81, 0x3cfef1e0,  0.0850422,266.75,  0.0917459,0.0844033, 0, 1
0.82, 0x3cfe2df0,  0.0962387,266.683,  0.0995034,0.0917459, 0, 1
0.84, 0x3cfdfc50,  0.110875,266.55,  0.116296,0.0846287, 1, 1
0.85, 0x3cfcd5c0,  0.116463,266.483,  0.125346,0.100728, 1, 1
0.86, 0x3cfd9a30,  0.130798,266.417,  0.134841,0.123083, 1, 1
0.86, 0x3cfc5f30,  0.126177,266.417,  0.134841,0.104843, 1, 1
0.86, 0x3cfca4b0,  0.133583,266.417,  0.134841,0.134841, 1, 1
0.87, 0x3cffb730,  0.137769,266.35,  0.144789,0.134841, 0, 1
0.87, 0x3cfe5eb0,  0.13801,266.35,  0.144789,0.134841, 1, 1
0.89, 0x3cfd06e0,  0.163081,266.217,  0.166062,0.119277, 1, 1
0.89, 0x3cfec0d0,  0.164793,266.217,  0.166062,0.145399, 1, 1
0.9, 0x3cfd37f0,  0.174471,266.15,  0.192805,0.140273, 1, 1
0.91, 0x3cff22f0,  0.195731,266.083,  0.20545,0.15279, 1, 1
0.91, 0x3d001950,  0.202375,266.083,  0.20545,0.192805, 0, 1
0.92, 0x3d004a60,  0.209195,266.017,  0.218594,0.177699, 1, 1
0.95, 0x3cfdcb40,  0.251455,265.817,  0.261047,0.218594, 0, 1
0.95, 0x3cfe8fc0,  0.260923,265.817,  0.261047,0.218594, 0, 1
0.96, 0x3cff5400,  0.265143,265.75,  0.276213,0.261047, 0, 1
0.98, 0x3cff8510,  0.292217,265.617,  0.308077,0.2383, 1, 1
