0.69, 0x179353f0,  0.0188936,267.55,  0.0203719,0, 0, 1
0.7, 0x1794dc50,  0.0264609,267.483,  0.0275674,0.0203719, 1, 1
0.75, 0x1793b5c0,  0.0458725,267.15,  0.0471031,0.0239696, 1, 1
0.75, 0x1795d1e0,  0.0450093,267.15,  0.0471031,0.0471031, 0, 1
0.78, 0x17956fc0,  0.0599886,266.95,  0.0626368,0.0471031, 0, 1
0.8, 0x17933f30,  0.0740752,266.817,  0.0844033,0.0543799, 1, 1
0.83, 0x1795a0d0,  0.101406,266.617,  0.107684,0.0666736, 1, 1
0.83, 0x17944920,  0.103776,266.617,  0.107684,0.0683955, 1, 1
0.86, 0x179602f0,  0.125585,266.417,  0.134841,0.107684, 1, 1
0.86, 0x17969730,  0.129452,266.417,  0.134841,0.107684, 0, 1
0.86, 0x17950df0,  0.131249,266.417,  0.134841,0.107684, 0, 1
0.86, 0x1796c840,  0.132756,266.417,  0.134841,0.0965428, 1, 1
0.87, 0x179417f0,  0.138242,266.35,  0.144789,0.100297, 1, 1
0.89, 0x1793e6e0,  0.156954,266.217,  0.166062,0.117929, 1, 1
0.9, 0x1796f950,  0.173759,266.15,  0.192805,0.166062, 0, 1
0.9, 0x17966510,  0.178977,266.15,  0.192805,0.13341, 1, 1
0.91, 0x179384b0,  0.198567,266.083,  0.20545,0.159019, 1, 1
0.91, 0x17947a30,  0.204924,266.083,  0.20545,0.1537, 1, 1
0.92, 0x1794ab40,  0.207126,266.017,  0.218594,0.192805, 0, 1
0.94, 0x17953eb0,  0.233623,265.883,  0.24639,0.205616, 1, 1
1, 0x17972a60,  0.349037,265.483,  0.362778,0.171492, 1, 1
1.02, 0x17963400,  0.397425,265.35,  0.400448,0.362778, 0, 1
