0.63, 0x19433950,  0.00862364,267.95,  0.00906959,0, 0, 1
0.74, 0x19417eb0,  0.0413593,267.217,  0.0425902,0.00906959, 1, 1
0.82, 0x19427400,  0.0953013,266.683,  0.0995034,0.0425902, 0, 1
0.83, 0x194242f0,  0.10721,266.617,  0.107684,0.0693588, 1, 1
0.84, 0x1940ba30,  0.113211,266.55,  0.116296,0.105639, 1, 1
0.84, 0x193fc4b0,  0.111369,266.55,  0.116296,0.0978693, 1, 1
0.85, 0x19436a60,  0.116351,266.483,  0.125346,0.110698, 1, 1
0.86, 0x193f7f30,  0.134678,266.417,  0.134841,0.12276, 1, 1
0.86, 0x1941afc0,  0.133072,266.417,  0.134841,0.134841, 0, 1
0.88, 0x194026e0,  0.151284,266.283,  0.155194,0.123416, 1, 1
0.89, 0x1942a510,  0.155662,266.217,  0.166062,0.144941, 1, 1
0.89, 0x19408920,  0.155744,266.217,  0.166062,0.150106, 1, 1
0.9, 0x1940eb40,  0.168919,266.15,  0.192805,0.155194, 0, 1
0.9, 0x193ff5c0,  0.173535,266.15,  0.192805,0.158257, 1, 1
0.9, 0x193f93f0,  0.179887,266.15,  0.192805,0.158257, 1, 1
0.9, 0x194057f0,  0.181552,266.15,  0.192805,0.152501, 1, 1
0.91, 0x19411c50,  0.204508,266.083,  0.20545,0.192805, 1, 1
0.93, 0x19430840,  0.230641,265.95,  0.23224,0.188106, 1, 1
0.94, 0x19414df0,  0.245583,265.883,  0.24639,0.23224, 0, 1
0.95, 0x1941e0d0,  0.251221,265.817,  0.261047,0.210666, 1, 1
0.95, 0x194211e0,  0.248493,265.817,  0.261047,0.24639, 0, 1
0.97, 0x1942d730,  0.283503,265.683,  0.291889,0.261047, 0, 1
