0.8, 0x30bbf920,  0.0722959,266.817,  0.0844033,0, 0, 1
0.82, 0x30bd50d0,  0.0990133,266.683,  0.0995034,0.079107, 1, 1
0.83, 0x30baef30,  0.102864,266.617,  0.107684,0.0973462, 1, 1
0.83, 0x30bb34b0,  0.102937,266.617,  0.107684,0.107684, 1, 1
0.86, 0x30bc5b40,  0.128761,266.417,  0.134841,0.107684, 0, 1
0.86, 0x30be7840,  0.126299,266.417,  0.134841,0.118029, 1, 1
0.87, 0x30bb96e0,  0.139233,266.35,  0.144789,0.108653, 1, 1
0.88, 0x30bb65c0,  0.15128,266.283,  0.155194,0.121704, 1, 1
0.89, 0x30be4730,  0.16169,266.217,  0.166062,0.155194, 0, 1
0.9, 0x30bc8c50,  0.169197,266.15,  0.192805,0.166062, 1, 1
0.9, 0x30bb03f0,  0.180624,266.15,  0.192805,0.128336, 1, 1
0.9, 0x30bceeb0,  0.191607,266.15,  0.192805,0.164431, 1, 1
0.92, 0x30bd81e0,  0.214964,266.017,  0.218594,0.192805, 0, 1
0.92, 0x30bc2a30,  0.21213,266.017,  0.218594,0.150244, 1, 1
0.92, 0x30bde400,  0.209736,266.017,  0.218594,0.192805, 0, 1
0.92, 0x30beda60,  0.211062,266.017,  0.218594,0.192805, 1, 1
0.95, 0x30bcbdf0,  0.255672,265.817,  0.261047,0.218594, 0, 1
0.95, 0x30bdb2f0,  0.254759,265.817,  0.261047,0.193992, 1, 1
0.95, 0x30be1510,  0.260362,265.817,  0.261047,0.218978, 1, 1
0.96, 0x30bea950,  0.269915,265.75,  0.276213,0.261047, 0, 1
0.97, 0x30bd1fc0,  0.282633,265.683,  0.291889,0.276213, 0, 1
0.97, 0x30bbc7f0,  0.288189,265.683,  0.291889,0.18563, 1, 1
