0.68, 0x2f4d13f0,  0.0165809,267.617,  0.0179994,0, 0, 1
0.71, 0x2f50ea60,  0.0290786,267.417,  0.0308921,0.0179994, 1, 1
0.74, 0x2f4ff400,  0.0406069,267.217,  0.0425902,0.0308921, 0, 1
0.78, 0x2f4e3a30,  0.0582074,266.95,  0.0626368,0.0396657, 1, 1
0.8, 0x2f4d44b0,  0.0707799,266.817,  0.0844033,0.0626368, 1, 1
0.81, 0x2f4da6e0,  0.0877523,266.75,  0.0917459,0.0844033, 1, 1
0.83, 0x2f4fc2f0,  0.102951,266.617,  0.107684,0.0917459, 1, 1
0.83, 0x2f4f2fc0,  0.104573,266.617,  0.107684,0.0917459, 0, 1
0.83, 0x2f502510,  0.106141,266.617,  0.107684,0.107684, 1, 1
0.84, 0x2f4e6b40,  0.110109,266.55,  0.116296,0.107684, 0, 1
0.84, 0x2f4efeb0,  0.110146,266.55,  0.116296,0.0810964, 1, 1
0.85, 0x2f50b950,  0.117418,266.483,  0.125346,0.116296, 0, 1
0.86, 0x2f4f60d0,  0.131809,266.417,  0.134841,0.122329, 1, 1
0.88, 0x2f4e9c50,  0.149073,266.283,  0.155194,0.0927288, 1, 1
0.88, 0x2f505730,  0.149728,266.283,  0.155194,0.134841, 0, 1
0.88, 0x2f4cff30,  0.146552,266.283,  0.155194,0.0944727, 1, 1
0.89, 0x2f4f91e0,  0.158435,266.217,  0.166062,0.155194, 0, 1
0.89, 0x2f4ecdf0,  0.165211,266.217,  0.166062,0.155194, 0, 1
0.89, 0x2f4e0920,  0.165113,266.217,  0.166062,0.102432, 1, 1
0.89, 0x2f4d75c0,  0.155533,266.217,  0.166062,0.115807, 1, 1
0.9, 0x2f4dd7f0,  0.171652,266.15,  0.192805,0.122894, 1, 1
0.98, 0x2f508840,  0.304976,265.617,  0.308077,0.166062, 1, 1
