0.72, 0x2d47f920,  0.0319579,267.35,  0.0344963,0, 0, 1
0.72, 0x2d4a7840,  0.034293,267.35,  0.0344963,0, 0, 1
0.8, 0x2d46ef30,  0.0755073,266.817,  0.0844033,0.0344963, 1, 1
0.8, 0x2d4796e0,  0.072208,266.817,  0.0844033,0.0679543, 1, 1
0.81, 0x2d4765c0,  0.0846705,266.75,  0.0917459,0.0804311, 1, 1
0.81, 0x2d4981e0,  0.0849774,266.75,  0.0917459,0.0917459, 0, 1
0.82, 0x2d49e400,  0.094611,266.683,  0.0995034,0.0917459, 0, 1
0.83, 0x2d4703f0,  0.106575,266.617,  0.107684,0.0775372, 1, 1
0.84, 0x2d482a30,  0.10831,266.55,  0.116296,0.0998187, 1, 1
0.84, 0x2d488c50,  0.11207,266.55,  0.116296,0.102371, 1, 1
0.85, 0x2d47c7f0,  0.11856,266.483,  0.125346,0.102185, 1, 1
0.85, 0x2d4a1510,  0.121018,266.483,  0.125346,0.125346, 1, 1
0.87, 0x2d48bdf0,  0.138213,266.35,  0.144789,0.125346, 0, 1
0.87, 0x2d49b2f0,  0.137014,266.35,  0.144789,0.12466, 1, 1
0.88, 0x2d491fc0,  0.145752,266.283,  0.155194,0.144789, 0, 1
0.89, 0x2d4950d0,  0.157118,266.217,  0.166062,0.134044, 1, 1
0.89, 0x2d4734b0,  0.15859,266.217,  0.166062,0.110074, 1, 1
0.89, 0x2d4ada60,  0.163917,266.217,  0.166062,0.123664, 1, 1
0.9, 0x2d48eeb0,  0.168999,266.15,  0.192805,0.143876, 1, 1
0.91, 0x2d485b40,  0.199976,266.083,  0.20545,0.192805, 0, 1
0.98, 0x2d4aa950,  0.300027,265.617,  0.308077,0.20545, 0, 1
1, 0x2d4a4730,  0.331103,265.483,  0.362778,0.308077, 0, 1
