0.82, 0x4c1c01e0,  0.0935369,266.683,  0.0995034,0, 0, 1
0.86, 0x4c1b0c50,  0.134148,266.417,  0.134841,0.0995034, 1, 1
0.89, 0x4c1aaa30,  0.159837,266.217,  0.166062,0.132467, 1, 1
0.89, 0x4c1b6eb0,  0.15677,266.217,  0.166062,0.134841, 1, 1
0.9, 0x4c196f30,  0.186707,266.15,  0.192805,0.166062, 1, 1
0.9, 0x4c19e5c0,  0.181861,266.15,  0.192805,0.166062, 1, 1
0.9, 0x4c1cf840,  0.175383,266.15,  0.192805,0.161704, 1, 1
0.9, 0x4c1a47f0,  0.185561,266.15,  0.192805,0.186119, 1, 1
0.91, 0x4c19b4b0,  0.199599,266.083,  0.20545,0.179433, 1, 1
0.92, 0x4c1b3df0,  0.208761,266.017,  0.218594,0.20545, 0, 1
0.92, 0x4c1c6400,  0.207601,266.017,  0.218594,0.218594, 0, 1
0.93, 0x4c1bd0d0,  0.219062,265.95,  0.23224,0.209998, 1, 1
0.94, 0x4c1b9fc0,  0.245931,265.883,  0.24639,0.23224, 0, 1
0.94, 0x4c1cc730,  0.233792,265.883,  0.24639,0.23224, 0, 1
0.94, 0x4c1d2950,  0.244149,265.883,  0.24639,0.23224, 0, 1
0.95, 0x4c1c32f0,  0.260636,265.817,  0.261047,0.237125, 1, 1
0.95, 0x4c1c9510,  0.257759,265.817,  0.261047,0.233414, 1, 1
0.96, 0x4c1983f0,  0.269164,265.75,  0.276213,0.195374, 1, 1
0.97, 0x4c1a7920,  0.277243,265.683,  0.291889,0.234509, 1, 1
0.98, 0x4c1adb40,  0.29412,265.617,  0.308077,0.276213, 0, 1
0.98, 0x4c1d5a60,  0.297994,265.617,  0.308077,0.210349, 1, 1
0.99, 0x4c1a16e0,  0.310429,265.55,  0.324778,0.237798, 1, 1
