0.77, 0x1620a920,  0.0558246,267.017,  0.0571158,0, 0, 1
0.79, 0x162046e0,  0.0649144,266.883,  0.0685144,0.0571158, 1, 1
0.8, 0x161fb3f0,  0.0770445,266.817,  0.0844033,0.0656648, 1, 1
0.8, 0x162231e0,  0.0829044,266.817,  0.0844033,0.0844033, 0, 1
0.8, 0x161fe4b0,  0.0792136,266.817,  0.0844033,0.0804311, 1, 1
0.81, 0x162015c0,  0.0902507,266.75,  0.0917459,0.0844033, 1, 1
0.81, 0x1620da30,  0.0878253,266.75,  0.0917459,0.0844033, 1, 1
0.81, 0x16219eb0,  0.0874083,266.75,  0.0917459,0.0892984, 1, 1
0.83, 0x161f9f30,  0.104615,266.617,  0.107684,0.0813821, 1, 1
0.84, 0x162077f0,  0.111901,266.55,  0.116296,0.099715, 1, 1
0.84, 0x162200d0,  0.112058,266.55,  0.116296,0.102371, 1, 1
0.85, 0x16213c50,  0.119085,266.483,  0.125346,0.0950341, 1, 1
0.85, 0x16229400,  0.121116,266.483,  0.125346,0.125346, 0, 1
0.87, 0x16235950,  0.135761,266.35,  0.144789,0.125346, 0, 1
0.88, 0x16238a60,  0.149935,266.283,  0.155194,0.120627, 1, 1
0.88, 0x16232840,  0.145312,266.283,  0.155194,0.0989042, 1, 1
0.89, 0x162262f0,  0.15976,266.217,  0.166062,0.122832, 1, 1
0.89, 0x1622f730,  0.165974,266.217,  0.166062,0.155194, 0, 1
0.9, 0x16210b40,  0.182169,266.15,  0.192805,0.166062, 0, 1
0.93, 0x16216df0,  0.224436,265.95,  0.23224,0.192805, 0, 1
0.93, 0x1621cfc0,  0.230375,265.95,  0.23224,0.192805, 0, 1
0.98, 0x1622c510,  0.302575,265.617,  0.308077,0.180447, 1, 1
