0.81, 0x386d4b40,  0.0859362,266.75,  0.0917459,0, 0, 1
0.84, 0x386f0510,  0.114155,266.55,  0.116296,0.0917459, 1, 1
0.85, 0x386e40d0,  0.117762,266.483,  0.125346,0.108112, 1, 1
0.86, 0x386c55c0,  0.127367,266.417,  0.134841,0.125346, 1, 1
0.86, 0x386e0fc0,  0.132578,266.417,  0.134841,0.125346, 0, 1
0.86, 0x386fca60,  0.134832,266.417,  0.134841,0.134841, 1, 1
0.89, 0x386bdf30,  0.156444,266.217,  0.166062,0.134841, 1, 1
0.89, 0x386cb7f0,  0.161989,266.217,  0.166062,0.130205, 1, 1
0.9, 0x386d7c50,  0.187681,266.15,  0.192805,0.166062, 1, 1
0.9, 0x386ed400,  0.183571,266.15,  0.192805,0.166062, 0, 1
0.9, 0x386d1a30,  0.183567,266.15,  0.192805,0.15554, 1, 1
0.91, 0x386f3730,  0.197148,266.083,  0.20545,0.192805, 0, 1
0.92, 0x386ce920,  0.210497,266.017,  0.218594,0.192442, 1, 1
0.93, 0x386c86e0,  0.225,265.95,  0.23224,0.202175, 1, 1
0.93, 0x386ddeb0,  0.218986,265.95,  0.23224,0.219095, 1, 1
0.94, 0x386ea2f0,  0.246222,265.883,  0.24639,0.23224, 1, 1
0.94, 0x386c24b0,  0.236127,265.883,  0.24639,0.205837, 1, 1
0.96, 0x386bf3f0,  0.264131,265.75,  0.276213,0.178076, 1, 1
0.97, 0x386dadf0,  0.285894,265.683,  0.291889,0.276213, 0, 1
0.98, 0x386f9950,  0.299426,265.617,  0.308077,0.291889, 0, 1
1, 0x386f6840,  0.326612,265.483,  0.362778,0.272854, 1, 1
1, 0x386e71e0,  0.334333,265.483,  0.362778,0.308077, 0, 1
