0.62, 0x13e88510,  0.00675859,268.017,  0.00779053,0, 0, 1
0.69, 0x13e85400,  0.0202998,267.55,  0.0203719,0.00779053, 0, 1
0.7, 0x13e75eb0,  0.0268368,267.483,  0.0275674,0.0203719, 1, 1
0.7, 0x13e6cb40,  0.0243546,267.483,  0.0275674,0.0203719, 0, 1
0.71, 0x13e5a4b0,  0.0300281,267.417,  0.0308921,0.0275674, 1, 1
0.8, 0x13e55f30,  0.0686364,266.817,  0.0844033,0.0308921, 1, 1
0.8, 0x13e822f0,  0.0776494,266.817,  0.0844033,0.0308921, 1, 1
0.8, 0x13e606e0,  0.0771772,266.817,  0.0844033,0.0710255, 1, 1
0.8, 0x13e573f0,  0.0804237,266.817,  0.0844033,0.0844033, 1, 1
0.8, 0x13e637f0,  0.0823732,266.817,  0.0844033,0.0652501, 1, 1
0.81, 0x13e5d5c0,  0.0896305,266.75,  0.0917459,0.0844033, 1, 1
0.81, 0x13e66920,  0.0852779,266.75,  0.0917459,0.0844033, 1, 1
0.81, 0x13e7f1e0,  0.0911814,266.75,  0.0917459,0.0917459, 0, 1
0.81, 0x13e69a30,  0.09034,266.75,  0.0917459,0.0728612, 1, 1
0.82, 0x13e91950,  0.0958783,266.683,  0.0995034,0.0917459, 0, 1
0.83, 0x13e94a60,  0.102468,266.617,  0.107684,0.0705404, 1, 1
0.83, 0x13e7c0d0,  0.0995791,266.617,  0.107684,0.0756658, 1, 1
0.84, 0x13e78fc0,  0.11607,266.55,  0.116296,0.107684, 0, 1
0.88, 0x13e8e840,  0.146513,266.283,  0.155194,0.0999292, 1, 1
0.91, 0x13e6fc50,  0.19759,266.083,  0.20545,0.110448, 1, 1
0.94, 0x13e72df0,  0.242049,265.883,  0.24639,0.192805, 0, 1
0.96, 0x13e8b730,  0.268319,265.75,  0.276213,0.24639, 0, 1
