0.79, 0x27af6df0,  0.0676309,266.883,  0.0685144,0, 0, 1
0.8, 0x27b062f0,  0.0701416,266.817,  0.0844033,0.0685144, 1, 1
0.8, 0x27b12840,  0.0795731,266.817,  0.0844033,0.0685144, 1, 1
0.81, 0x27ae46e0,  0.0862566,266.75,  0.0917459,0.0844033, 1, 1
0.84, 0x27b0f730,  0.109475,266.55,  0.116296,0.0917459, 0, 1
0.84, 0x27aea920,  0.113353,266.55,  0.116296,0.0899103, 1, 1
0.84, 0x27b031e0,  0.111256,266.55,  0.116296,0.116296, 0, 1
0.85, 0x27ad9f30,  0.118007,266.483,  0.125346,0.112789, 1, 1
0.85, 0x27b15950,  0.119468,266.483,  0.125346,0.116296, 0, 1
0.86, 0x27af3c50,  0.127635,266.417,  0.134841,0.119312, 1, 1
0.89, 0x27aeda30,  0.163749,266.217,  0.166062,0.132467, 1, 1
0.89, 0x27af9eb0,  0.16076,266.217,  0.166062,0.131676, 1, 1
0.89, 0x27ae77f0,  0.161399,266.217,  0.166062,0.132467, 1, 1
0.9, 0x27b09400,  0.17258,266.15,  0.192805,0.166062, 0, 1
0.9, 0x27ade4b0,  0.18522,266.15,  0.192805,0.137304, 1, 1
0.91, 0x27b000d0,  0.203433,266.083,  0.20545,0.167302, 1, 1
0.92, 0x27ae15c0,  0.210888,266.017,  0.218594,0.175577, 1, 1
0.92, 0x27af0b40,  0.206474,266.017,  0.218594,0.20545, 0, 1
0.94, 0x27b0c510,  0.238479,265.883,  0.24639,0.201084, 1, 1
0.96, 0x27adb3f0,  0.267525,265.75,  0.276213,0.148769, 1, 1
0.96, 0x27b18a60,  0.272074,265.75,  0.276213,0.201752, 1, 1
0.97, 0x27afcfc0,  0.286217,265.683,  0.291889,0.276213, 0, 1
