0.6, 0x21a88c50,  0.00433794,268.15,  0.00565032,0, 0, 1
0.62, 0x21a703f0,  0.007082,268.017,  0.00779053,0.00565032, 1, 1
0.67, 0x21a6ef30,  0.0153441,267.683,  0.0158377,0.00762822, 1, 1
0.67, 0x21a981e0,  0.015086,267.683,  0.0158377,0.0138753, 0, 1
0.68, 0x21a8bdf0,  0.0160701,267.617,  0.0179994,0.0158377, 0, 1
0.68, 0x21a796e0,  0.0159706,267.617,  0.0179994,0.0158377, 1, 1
0.69, 0x21a765c0,  0.0203164,267.55,  0.0203719,0.0143663, 1, 1
0.73, 0x21a950d0,  0.0348519,267.283,  0.0383918,0.0203719, 1, 1
0.74, 0x21a734b0,  0.0411441,267.217,  0.0425902,0.0276552, 1, 1
0.74, 0x21a82a30,  0.0398835,267.217,  0.0425902,0.0327532, 1, 1
0.75, 0x21a7c7f0,  0.0426493,267.15,  0.0471031,0.0303475, 1, 1
0.76, 0x21aa4730,  0.0486157,267.083,  0.0519413,0.0471031, 0, 1
0.77, 0x21a7f920,  0.0525858,267.017,  0.0571158,0.0221827, 1, 1
0.78, 0x21a8eeb0,  0.0595323,266.95,  0.0626368,0.0522739, 1, 1
0.79, 0x21a91fc0,  0.0677505,266.883,  0.0685144,0.0626368, 0, 1
0.79, 0x21aa7840,  0.0681532,266.883,  0.0685144,0.0303176, 1, 1
0.8, 0x21a9e400,  0.0826458,266.817,  0.0844033,0.0685144, 0, 1
0.8, 0x21aa1510,  0.071802,266.817,  0.0844033,0.0666736, 1, 1
0.83, 0x21a85b40,  0.103539,266.617,  0.107684,0.0844033, 0, 1
0.83, 0x21aada60,  0.107091,266.617,  0.107684,0.0651693, 1, 1
0.85, 0x21a9b2f0,  0.116454,266.483,  0.125346,0.0478943, 1, 1
0.85, 0x21aaa950,  0.120868,266.483,  0.125346,0.107684, 0, 1
