0.0158377,0,0.0685144,0.0158377,0.0685144,0.0509555,0.0844033,0.0685144,0.0844033,0.0685144,0.0844033,0.0685144,0.0844033,0.0685144,0.0844033,0.0738107,0.0995034,0.0615481,0.0995034,0.0738107,0.107684,0.0995034,0.116296,0.107684,0.125346,0.116296,0.134841,0.108682,0.134841,0.104875,0.134841,0.125346,0.134841,0.113397,0.155194,0.134841,0.166062,0.13846,0.166062,0.132408,0.192805,0.166062,0.192805,0.127798
0.0425902,0,0.0844033,0.0411907,0.0995034,0.0844033,0.107684,0.0995034,0.144789,0.0914106,0.192805,0.128768,0.192805,0.133971,0.20545,0.192805,0.20545,0.199127,0.218594,0.20545,0.218594,0.202289,0.218594,0.187123,0.218594,0.214213,0.23224,0.154295,0.23224,0.218594,0.23224,0.23224,0.24639,0.23224,0.276213,0.232408,0.324778,0.276213,0.362778,0.285002,0.381351,0.262274,0.460881,0.381351
0.00565032,0,0.0519413,0.00565032,0.0685144,0.0519413,0.0844033,0.0614323,0.0917459,0.0581523,0.0995034,0.0917459,0.107684,0.0995034,0.107684,0.0919006,0.116296,0.104358,0.125346,0.11199,0.125346,0.102185,0.134841,0.125346,0.144789,0.134841,0.166062,0.137665,0.192805,0.118611,0.192805,0.158971,0.23224,0.166992,0.24639,0.17653,0.24639,0.209207,0.362778,0.241673,0.362778,0.24639,0.400448,0.362778
0.00565032,0,0.00779053,0.00565032,0.0158377,0.00762822,0.0158377,0.0138753,0.0179994,0.0158377,0.0179994,0.0158377,0.0203719,0.0143663,0.0383918,0.0203719,0.0425902,0.0276552,0.0425902,0.0327532,0.0471031,0.0303475,0.0519413,0.0471031,0.0571158,0.0221827,0.0626368,0.0522739,0.0685144,0.0626368,0.0685144,0.0303176,0.0844033,0.0685144,0.0844033,0.0666736,0.107684,0.0844033,0.107684,0.0651693,0.125346,0.0478943,0.125346,0.107684
0.125346,0,0.125346,0.120821,0.134841,0.122329,0.134841,0.125346,0.144789,0.134841,0.144789,0.132128,0.144789,0.137441,0.144789,0.139928,0.155194,0.137441,0.166062,0.155194,0.166062,0.145244,0.166062,0.15249,0.192805,0.158971,0.192805,0.166062,0.20545,0.176799,0.20545,0.176799,0.20545,0.192805,0.218594,0.20545,0.218594,0.192805,0.218594,0.190677,0.24639,0.218594,0.276213,0.24639
0.00163696,0,0.00295746,0.00163696,0.0275674,0.00251729,0.0571158,0.0275674,0.0571158,0.0169656,0.0626368,0.0432461,0.0917459,0.0626368,0.0917459,0.0626368,0.0917459,0.0917459,0.0995034,0.0844686,0.107684,0.0969176,0.134841,0.0699695,0.144789,0.120476,0.144789,0.119217,0.144789,0.132467,0.155194,0.129693,0.155194,0.103192,0.192805,0.106844,0.192805,0.155194,0.192805,0.130576,0.192805,0.155194,0.192805,0.166062
0.0844033,0,0.0844033,0,0.0995034,0.0844033,0.0995034,0.0844033,0.116296,0.0995034,0.134841,0.116296,0.144789,0.117172,0.155194,0.144789,0.166062,0.13867,0.192805,0.136981,0.192805,0.116566,0.192805,0.192805,0.192805,0.149167,0.218594,0.192805,0.24639,0.218594,0.261047,0.19376,0.276213,0.261047,0.276213,0.192372,0.362778,0.185281,0.362778,0.24841,0.381351,0.362778,0.482066,0.381351
0.116296,0,0.116296,0,0.155194,0.116296,0.155194,0.116296,0.155194,0.145469,0.155194,0.142228,0.192805,0.153707,0.192805,0.155194,0.192805,0.155194,0.192805,0.176716,0.192805,0.183402,0.192805,0.192805,0.192805,0.176716,0.192805,0.192805,0.20545,0.192805,0.218594,0.189725,0.23224,0.218594,0.23224,0.189849,0.23224,0.209998,0.261047,0.21897,0.276213,0.261047,0.308077,0.228697
0.0275674,0,0.0344963,0.0275674,0.0425902,0.0344963,0.0425902,0.0405667,0.0519413,0.0425902,0.0519413,0.0425902,0.0571158,0.0519413,0.0844033,0.0534844,0.0844033,0.0571158,0.0844033,0.0844033,0.116296,0.059645,0.125346,0.116296,0.144789,0.0946961,0.144789,0.100371,0.166062,0.12287,0.166062,0.144789,0.192805,0.15249,0.192805,0.140329,0.192805,0.166062,0.192805,0.160744,0.192805,0.166062,0.24639,0.192805
0.0425902,0,0.0425902,0.0411907,0.0471031,0.0425902,0.0471031,0.0425902,0.0626368,0.0471031,0.0685144,0.0507767,0.0685144,0.0626368,0.0685144,0.0574589,0.0844033,0.0685144,0.0844033,0.0685084,0.0844033,0.0844033,0.0917459,0.0844033,0.0917459,0.0859381,0.0995034,0.0821708,0.107684,0.0770032,0.107684,0.097564,0.107684,0.0998187,0.116296,0.107684,0.134841,0.116296,0.134841,0.116296,0.134841,0.125789,0.144789,0.134841
0.00906959,0,0.0275674,0.00906959,0.144789,0.0275674,0.144789,0.141473,0.144789,0.0995489,0.144789,0.134841,0.155194,0.144789,0.155194,0.151725,0.166062,0.155194,0.166062,0.152592,0.166062,0.131438,0.192805,0.160744,0.192805,0.166062,0.192805,0.183402,0.20545,0.186119,0.20545,0.180801,0.218594,0.18928,0.218594,0.20545,0.23224,0.218594,0.276213,0.22331,0.276213,0.193992,0.362778,0.276213
0.0844033,0,0.0995034,0.0844033,0.155194,0.096238,0.166062,0.13867,0.192805,0.166062,0.192805,0.138842,0.20545,0.170031,0.218594,0.162624,0.24639,0.196172,0.24639,0.24639,0.261047,0.24639,0.261047,0.216642,0.276213,0.242515,0.291889,0.207369,0.308077,0.276723,0.308077,0.291889,0.324778,0.308077,0.324778,0.292401,0.362778,0.324778,0.381351,0.314717,0.42007,0.381351,0.440215,0.42007
0.00132137,0,0.0179994,0.00132137,0.0203719,0.0138299,0.0519413,0.0169726,0.0519413,0.0197788,0.0519413,0.0519413,0.0519413,0.0406274,0.0626368,0.044049,0.0626368,0.0626368,0.0626368,0.0485485,0.0844033,0.0626368,0.0844033,0.0599629,0.0844033,0.0421983,0.0844033,0.0685144,0.116296,0.0771478,0.116296,0.0844033,0.125346,0.116296,0.134841,0.111698,0.134841,0.111698,0.192805,0.134841,0.192805,0.134841,0.192805,0.0807818
0.00565032,0,0.0519413,0.00565032,0.0519413,0.036511,0.0685144,0.039159,0.0844033,0.0486551,0.0844033,0.0685144,0.0844033,0.079107,0.0917459,0.0762878,0.0995034,0.0759869,0.107684,0.0856735,0.125346,0.0917032,0.166062,0.125346,0.192805,0.14129,0.192805,0.138842,0.218594,0.192805,0.23224,0.218594,0.24639,0.196609,0.24639,0.23224,0.261047,0.24639,0.291889,0.193048,0.324778,0.291889,0.362778,0.200324
0.0203719,0,0.0519413,0.0203719,0.0844033,0.0519413,0.0844033,0.0519413,0.107684,0.0762878,0.107684,0.079107,0.116296,0.0872476,0.125346,0.0843211,0.134841,0.108432,0.144789,0.134841,0.155194,0.132692,0.155194,0.144789,0.155194,0.144789,0.155194,0.104074,0.155194,0.145469,0.192805,0.117308,0.192805,0.155194,0.20545,0.192805,0.23224,0.188698,0.23224,0.171946,0.24639,0.23224,0.24639,0.218594
0.00565032,0,0.0138753,0.00565032,0.0344963,0.0138753,0.0471031,0.029341,0.0519413,0.0471031,0.0519413,0.0519413,0.0519413,0.0461263,0.0571158,0.0512502,0.0571158,0.0519413,0.0571158,0.053319,0.0685144,0.0558222,0.0685144,0.0546126,0.0685144,0.0656648,0.107684,0.057175,0.116296,0.0684642,0.125346,0.116296,0.134841,0.0665035,0.134841,0.106402,0.144789,0.0874025,0.144789,0.134841,0.166062,0.119364,0.192805,0.166062
0.116296,0,0.125346,0.116296,0.125346,0.116296,0.155194,0.125346,0.166062,0.155194,0.166062,0.155194,0.192805,0.166062,0.192805,0.163345,0.192805,0.158387,0.192805,0.186119,0.192805,0.17594,0.20545,0.192805,0.20545,0.183611,0.218594,0.20545,0.218594,0.202289,0.23224,0.186563,0.24639,0.209998,0.291889,0.232743,0.308077,0.291889,0.482066,0.308077,0.503769,0.482066,0.597144,0.401476
0.0626368,0,0.144789,0.0626368,0.155194,0.144789,0.192805,0.144789,0.192805,0.120873,0.192805,0.183402,0.192805,0.183402,0.20545,0.192805,0.20545,0.201235,0.218594,0.20545,0.218594,0.194658,0.218594,0.212147,0.291889,0.209998,0.291889,0.218594,0.308077,0.248794,0.308077,0.291889,0.308077,0.308077,0.324778,0.308077,0.324778,0.263336,0.362778,0.319211,0.381351,0.362778,0.42007,0.303557
0.0519413,0,0.0571158,0.0519413,0.155194,0.0558222,0.155194,0.151725,0.166062,0.122501,0.166062,0.155194,0.192805,0.166062,0.192805,0.162957,0.192805,0.176716,0.192805,0.192805,0.20545,0.192805,0.20545,0.20545,0.218594,0.195966,0.218594,0.209998,0.23224,0.205699,0.261047,0.227691,0.261047,0.218594,0.261047,0.251445,0.276213,0.261047,0.276213,0.176716,0.291889,0.276213,0.460881,0.291889
0.0917459,0,0.0917459,0,0.0995034,0.0917459,0.116296,0.0936853,0.134841,0.110698,0.134841,0.116296,0.155194,0.134841,0.155194,0.134841,0.155194,0.150106,0.166062,0.152592,0.166062,0.134044,0.192805,0.143876,0.192805,0.155847,0.192805,0.15362,0.192805,0.166992,0.20545,0.183402,0.218594,0.20545,0.23224,0.218594,0.24639,0.184499,0.24639,0.14841,0.362778,0.24639,0.362778,0.219263
0.125346,0,0.125346,0,0.134841,0.123083,0.134841,0.131676,0.144789,0.133485,0.144789,0.132467,0.144789,0.138157,0.155194,0.142302,0.155194,0.138308,0.166062,0.144903,0.166062,0.166062,0.166062,0.15249,0.192805,0.150221,0.192805,0.147848,0.192805,0.166062,0.192805,0.166062,0.192805,0.18389,0.192805,0.192805,0.324778,0.192805,0.324778,0.18389,0.362778,0.22079,0.400448,0.362778
0.0121007,0,0.0138753,0.0121007,0.0275674,0.0138753,0.0519413,0.0275674,0.0844033,0.0519413,0.0844033,0.0762878,0.0917459,0.0844033,0.0917459,0.0880746,0.0995034,0.0899103,0.0995034,0.0969176,0.107684,0.0703692,0.107684,0.093789,0.107684,0.0995034,0.116296,0.072382,0.125346,0.094212,0.144789,0.114146,0.144789,0.092753,0.192805,0.13242,0.20545,0.192805,0.24639,0.20545,0.24639,0.24639,0.291889,0.24639
0.0121007,0,0.0383918,0.0121007,0.0844033,0.0283296,0.0917459,0.0729004,0.0917459,0.0729004,0.107684,0.082026,0.116296,0.103699,0.134841,0.108112,0.134841,0.0733808,0.144789,0.114904,0.144789,0.135291,0.144789,0.134841,0.155194,0.135512,0.166062,0.133592,0.192805,0.166062,0.20545,0.192805,0.20545,0.176799,0.291889,0.20545,0.291889,0.20545,0.291889,0.249947,0.440215,0.291889,0.440215,0.246324
0.0344963,0,0.0425902,0.0344963,0.0685144,0.0425902,0.0844033,0.0579138,0.0917459,0.0844033,0.0917459,0.0844033,0.107684,0.0774335,0.107684,0.0676169,0.125346,0.102371,0.144789,0.122329,0.144789,0.116444,0.155194,0.144789,0.155194,0.115826,0.166062,0.134537,0.192805,0.166062,0.20545,0.158153,0.218594,0.167549,0.218594,0.20545,0.23224,0.209998,0.23224,0.166299,0.261047,0.208998,0.324778,0.261047
0.00565032,0,0.0425902,0.00565032,0.0425902,0.0302769,0.0519413,0.0425902,0.0519413,0.0425902,0.0995034,0.0496036,0.116296,0.0995034,0.116296,0.116296,0.125346,0.052365,0.144789,0.109832,0.144789,0.118885,0.155194,0.142302,0.155194,0.139815,0.192805,0.129262,0.192805,0.124442,0.192805,0.113839,0.261047,0.159394,0.276213,0.120347,0.308077,0.182567,0.324778,0.308077,0.362778,0.303534,0.362778,0.324778
0.0844033,0,0.0844033,0,0.0917459,0.0844033,0.116296,0.0917459,0.125346,0.105665,0.144789,0.125346,0.155194,0.144789,0.155194,0.133141,0.155194,0.144789,0.155194,0.144789,0.166062,0.139332,0.192805,0.163345,0.192805,0.148186,0.20545,0.180268,0.218594,0.189725,0.218594,0.184483,0.23224,0.186325,0.261047,0.23224,0.308077,0.2383,0.324778,0.308077,0.400448,0.26814,0.400448,0.324778
0.0685144,0,0.0685144,0.0685144,0.0844033,0.0685144,0.0917459,0.0798636,0.0917459,0.0840021,0.107684,0.0859381,0.116296,0.107684,0.134841,0.116296,0.134841,0.110158,0.134841,0.116296,0.144789,0.124067,0.144789,0.107486,0.144789,0.134841,0.144789,0.119765,0.155194,0.144789,0.192805,0.155194,0.192805,0.155194,0.192805,0.155194,0.192805,0.151725,0.192805,0.192805,0.218594,0.192805,0.362778,0.173028
0.0844033,0,0.0844033,0,0.0995034,0.0844033,0.125346,0.0995034,0.134841,0.125346,0.134841,0.125346,0.134841,0.134841,0.144789,0.123062,0.144789,0.141473,0.144789,0.12466,0.144789,0.137441,0.155194,0.144789,0.155194,0.144789,0.155194,0.13846,0.166062,0.155194,0.166062,0.155194,0.192805,0.152938,0.192805,0.150452,0.192805,0.158816,0.192805,0.154306,0.20545,0.152032,0.261047,0.151213
0.192805,0,0.192805,0.192805,0.218594,0.192805,0.218594,0.218594,0.23224,0.218594,0.23224,0.21491,0.23224,0.218594,0.23224,0.23224,0.24639,0.23224,0.24639,0.222381,0.24639,0.235777,0.261047,0.24639,0.261047,0.24639,0.276213,0.261047,0.276213,0.256161,0.276213,0.276213,0.291889,0.276213,0.324778,0.276723,0.324778,0.291889,0.324778,0.291889,0.324778,0.261725,0.460881,0.261555
0.0844033,0,0.116296,0.0844033,0.125346,0.113425,0.144789,0.125346,0.144789,0.137665,0.155194,0.144789,0.166062,0.151725,0.192805,0.138842,0.192805,0.160744,0.192805,0.192805,0.192805,0.186119,0.20545,0.167429,0.20545,0.192805,0.20545,0.185424,0.218594,0.193171,0.218594,0.212147,0.23224,0.218594,0.24639,0.214546,0.276213,0.228528,0.276213,0.24639,0.276213,0.199458,0.291889,0.276213
0.0179994,0,0.0308921,0.0179994,0.0425902,0.0308921,0.0626368,0.0396657,0.0844033,0.0626368,0.0917459,0.0844033,0.107684,0.0917459,0.107684,0.0917459,0.107684,0.107684,0.116296,0.107684,0.116296,0.0810964,0.125346,0.116296,0.134841,0.122329,0.155194,0.0927288,0.155194,0.134841,0.155194,0.0944727,0.166062,0.155194,0.166062,0.155194,0.166062,0.102432,0.166062,0.115807,0.192805,0.122894,0.308077,0.166062
0.0917459,0,0.116296,0.0917459,0.125346,0.108112,0.134841,0.125346,0.134841,0.125346,0.134841,0.134841,0.166062,0.134841,0.166062,0.130205,0.192805,0.166062,0.192805,0.166062,0.192805,0.15554,0.20545,0.192805,0.218594,0.192442,0.23224,0.202175,0.23224,0.219095,0.24639,0.23224,0.24639,0.205837,0.276213,0.178076,0.291889,0.276213,0.308077,0.291889,0.362778,0.272854,0.362778,0.308077
0.0425902,0,0.0519413,0.0425902,0.0685144,0.0519413,0.0844033,0.0661469,0.0844033,0.0685144,0.0844033,0.0844033,0.0844033,0.0723156,0.0917459,0.0844033,0.125346,0.0862389,0.125346,0.0892984,0.125346,0.100498,0.144789,0.104875,0.192805,0.124832,0.192805,0.192805,0.192805,0.176799,0.192805,0.115241,0.218594,0.192805,0.23224,0.209998,0.24639,0.23224,0.261047,0.24639,0.308077,0.210928,0.308077,0.261047
0.0425902,0,0.0471031,0.0425902,0.0626368,0.0471031,0.0844033,0.0559546,0.0995034,0.0647144,0.107684,0.0779465,0.125346,0.101864,0.134841,0.105785,0.144789,0.110533,0.144789,0.118238,0.155194,0.128165,0.155194,0.144789,0.166062,0.14841,0.166062,0.166062,0.192805,0.166062,0.192805,0.155425,0.20545,0.13341,0.20545,0.192805,0.218594,0.167097,0.24639,0.218594,0.261047,0.24639,0.276213,0.206726
0.0344963,0,0.0344963,0,0.0844033,0.0344963,0.0844033,0.0679543,0.0917459,0.0804311,0.0917459,0.0917459,0.0995034,0.0917459,0.107684,0.0775372,0.116296,0.0998187,0.116296,0.102371,0.125346,0.102185,0.125346,0.125346,0.144789,0.125346,0.144789,0.12466,0.155194,0.144789,0.166062,0.134044,0.166062,0.110074,0.166062,0.123664,0.192805,0.143876,0.20545,0.192805,0.308077,0.20545,0.362778,0.308077
0.0425902,0,0.0471031,0.0425902,0.0519413,0.0471031,0.0571158,0.0519413,0.0844033,0.0558222,0.0844033,0.0571158,0.0844033,0.0700112,0.0844033,0.0844033,0.0917459,0.0844033,0.0917459,0.0750782,0.0917459,0.0797659,0.0917459,0.0844033,0.107684,0.0917459,0.107684,0.0859861,0.116296,0.0897638,0.125346,0.0860966,0.155194,0.0949904,0.192805,0.142228,0.24639,0.108259,0.24639,0.192805,0.24639,0.101868,0.24639,0.24639
0.0844033,0,0.107684,0.0844033,0.107684,0.0844033,0.116296,0.107684,0.134841,0.116296,0.144789,0.1224,0.155194,0.144789,0.155194,0.117929,0.155194,0.133026,0.155194,0.138114,0.155194,0.134895,0.192805,0.152592,0.192805,0.144134,0.20545,0.192805,0.20545,0.188698,0.218594,0.20545,0.23224,0.18208,0.261047,0.23224,0.276213,0.211612,0.324778,0.190478,0.362778,0.324778,0.362778,0.324778
0.0425902,0,0.0519413,0.0425902,0.0685144,0.0519413,0.0844033,0.0620334,0.0917459,0.0844033,0.0995034,0.0826258,0.0995034,0.0838378,0.116296,0.0995034,0.116296,0.0875338,0.134841,0.1079,0.144789,0.134841,0.155194,0.12466,0.155194,0.119364,0.155194,0.114191,0.166062,0.121822,0.192805,0.166062,0.192805,0.155194,0.192805,0.166062,0.20545,0.192805,0.23224,0.130087,0.24639,0.186629,0.291889,0.24639
0.0275674,0,0.0995034,0.0275674,0.166062,0.0995034,0.192805,0.166062,0.20545,0.192805,0.23224,0.199127,0.24639,0.22331,0.24639,0.164516,0.24639,0.212272,0.24639,0.205837,0.261047,0.241673,0.261047,0.24639,0.261047,0.24639,0.261047,0.212912,0.261047,0.261047,0.261047,0.256161,0.261047,0.24639,0.276213,0.261047,0.291889,0.266272,0.324778,0.291889,0.362778,0.324778,0.362778,0.324778
0.0158377,0,0.0158377,0,0.0571158,0.0158377,0.0571158,0.0158377,0.0571158,0.0158377,0.0626368,0.0571158,0.0685144,0.0626368,0.0844033,0.0656648,0.0995034,0.0775938,0.0995034,0.0851315,0.0995034,0.078587,0.107684,0.0995034,0.107684,0.0995034,0.107684,0.0957284,0.107684,0.107684,0.107684,0.0995034,0.125346,0.105639,0.144789,0.0985555,0.155194,0.144789,0.155194,0.064012,0.166062,0.145244,0.24639,0.166062
0.00779053,0,0.0203719,0.00779053,0.0275674,0.0203719,0.0275674,0.0203719,0.0308921,0.0275674,0.0844033,0.0308921,0.0844033,0.0308921,0.0844033,0.0710255,0.0844033,0.0844033,0.0844033,0.0652501,0.0917459,0.0844033,0.0917459,0.0844033,0.0917459,0.0917459,0.0917459,0.0728612,0.0995034,0.0917459,0.107684,0.0705404,0.107684,0.0756658,0.116296,0.107684,0.155194,0.0999292,0.20545,0.110448,0.24639,0.192805,0.276213,0.24639
0.0995034,0,0.116296,0.0995034,0.125346,0.112098,0.134841,0.125346,0.134841,0.125346,0.144789,0.131676,0.144789,0.134841,0.155194,0.144789,0.166062,0.155194,0.192805,0.149422,0.192805,0.157738,0.192805,0.166062,0.192805,0.178314,0.218594,0.192805,0.218594,0.192805,0.23224,0.218594,0.24639,0.209111,0.261047,0.24639,0.261047,0.246559,0.291889,0.206638,0.291889,0.246896,0.291889,0.261047
0.0685144,0,0.0844033,0.0685144,0.0844033,0.0685144,0.0917459,0.0844033,0.116296,0.0917459,0.116296,0.0899103,0.116296,0.116296,0.125346,0.112789,0.125346,0.116296,0.134841,0.119312,0.166062,0.132467,0.166062,0.131676,0.166062,0.132467,0.192805,0.166062,0.192805,0.137304,0.20545,0.167302,0.218594,0.175577,0.218594,0.20545,0.24639,0.201084,0.276213,0.148769,0.276213,0.201752,0.291889,0.276213
0.0471031,0,0.125346,0.0471031,0.125346,0.125346,0.134841,0.124053,0.134841,0.0992649,0.134841,0.134841,0.144789,0.134841,0.155194,0.142302,0.166062,0.155194,0.192805,0.148564,0.192805,0.166062,0.192805,0.152823,0.192805,0.142759,0.192805,0.18389,0.192805,0.164569,0.192805,0.171353,0.23224,0.192805,0.261047,0.171308,0.261047,0.177755,0.276213,0.261047,0.362778,0.276213,0.381351,0.158071
0.0626368,0,0.0626368,0,0.0844033,0.0626368,0.0917459,0.0844033,0.0995034,0.0917459,0.116296,0.0846287,0.125346,0.100728,0.134841,0.123083,0.134841,0.104843,0.134841,0.134841,0.144789,0.134841,0.144789,0.134841,0.166062,0.119277,0.166062,0.145399,0.192805,0.140273,0.20545,0.15279,0.20545,0.192805,0.218594,0.177699,0.261047,0.218594,0.261047,0.218594,0.276213,0.261047,0.308077,0.2383
0.144789,0,0.192805,0.144789,0.192805,0.192805,0.20545,0.192805,0.218594,0.20545,0.23224,0.218594,0.276213,0.215684,0.291889,0.266104,0.324778,0.28797,0.324778,0.291889,0.324778,0.28797,0.362778,0.324778,0.362778,0.319211,0.362778,0.293932,0.362778,0.286724,0.362778,0.324778,0.362778,0.313915,0.400448,0.350111,0.400448,0.362778,0.42007,0.400448,0.460881,0.309212,0.503769,0.460881
0.0844033,0,0.0844033,0.0844033,0.0995034,0.0844033,0.107684,0.09447,0.107684,0.101864,0.116296,0.107684,0.116296,0.107684,0.134841,0.114143,0.144789,0.128052,0.144789,0.144789,0.155194,0.135291,0.166062,0.127772,0.192805,0.146603,0.192805,0.166062,0.192805,0.138558,0.192805,0.166062,0.192805,0.128436,0.192805,0.192805,0.192805,0.180801,0.20545,0.192805,0.218594,0.192805,0.218594,0.176716
0.0995034,0,0.107684,0.0995034,0.125346,0.105639,0.125346,0.105347,0.134841,0.125346,0.155194,0.134841,0.155194,0.125789,0.155194,0.125678,0.155194,0.134841,0.155194,0.141776,0.166062,0.155194,0.192805,0.145704,0.192805,0.166062,0.192805,0.166062,0.20545,0.192805,0.20545,0.180268,0.218594,0.157005,0.218594,0.155776,0.218594,0.20545,0.276213,0.218594,0.276213,0.218594,0.308077,0.276213
0.0275674,0,0.0571158,0.0275674,0.116296,0.0571158,0.116296,0.110555,0.125346,0.116296,0.155194,0.100901,0.155194,0.125346,0.166062,0.145469,0.166062,0.152592,0.192805,0.163345,0.192805,0.166062,0.192805,0.166062,0.192805,0.153166,0.192805,0.176716,0.192805,0.192805,0.218594,0.192805,0.24639,0.201401,0.24639,0.218594,0.261047,0.24639,0.291889,0.2383,0.362778,0.233414,0.42007,0.362778
0.107684,0,0.116296,0.107684,0.125346,0.116296,0.144789,0.12093,0.155194,0.138067,0.166062,0.149991,0.192805,0.148186,0.192805,0.146033,0.192805,0.166062,0.192805,0.153166,0.192805,0.176716,0.20545,0.192805,0.23224,0.192321,0.23224,0.201235,0.23224,0.20595,0.24639,0.23224,0.24639,0.19416,0.261047,0.200155,0.276213,0.261047,0.308077,0.276213,0.324778,0.308077,0.381351,0.324778
0.0425902,0,0.134841,0.0425902,0.166062,0.134841,0.192805,0.162439,0.192805,0.186119,0.192805,0.178314,0.192805,0.142733,0.20545,0.192805,0.218594,0.202289,0.218594,0.218594,0.23224,0.218594,0.23224,0.212272,0.23224,0.201084,0.24639,0.23224,0.276213,0.24639,0.276213,0.219221,0.276213,0.230215,0.276213,0.261047,0.291889,0.257007,0.308077,0.291889,0.362778,0.252084,0.400448,0.31569
