0.79, 0x2dcc5fc0,  0.0669242,266.883,  0.0685144,0, 0, 1
0.82, 0x2dcbcc50,  0.0969678,266.683,  0.0995034,0.0665552, 1, 1
0.82, 0x2dca43f0,  0.091857,266.683,  0.0995034,0.0685144, 1, 1
0.84, 0x2dca2f30,  0.11285,266.55,  0.116296,0.0983952, 1, 1
0.84, 0x2dcb3920,  0.108196,266.55,  0.116296,0.0995034, 1, 1
0.84, 0x2dcad6e0,  0.116002,266.55,  0.116296,0.116296, 1, 1
0.85, 0x2dccf2f0,  0.118217,266.483,  0.125346,0.116296, 1, 1
0.85, 0x2dcaa5c0,  0.118863,266.483,  0.125346,0.109945, 1, 1
0.85, 0x2dcdb840,  0.122252,266.483,  0.125346,0.122329, 1, 1
0.85, 0x2dcb07f0,  0.12052,266.483,  0.125346,0.120821, 1, 1
0.86, 0x2dccc1e0,  0.125524,266.417,  0.134841,0.125346, 0, 1
0.87, 0x2dca74b0,  0.140833,266.35,  0.144789,0.125568, 1, 1
0.87, 0x2dcd5510,  0.140479,266.35,  0.144789,0.112883, 1, 1
0.88, 0x2dcc2eb0,  0.145228,266.283,  0.155194,0.144789, 1, 1
0.89, 0x2dcde950,  0.159207,266.217,  0.166062,0.155194, 0, 1
0.9, 0x2dcb6a30,  0.174492,266.15,  0.192805,0.135406, 1, 1
0.92, 0x2dcbfdf0,  0.205505,266.017,  0.218594,0.192805, 0, 1
0.92, 0x2dcd2400,  0.213909,266.017,  0.218594,0.192805, 0, 1
0.92, 0x2dcd8730,  0.216182,266.017,  0.218594,0.192805, 0, 1
0.92, 0x2dce1a60,  0.215539,266.017,  0.218594,0.151375, 1, 1
0.92, 0x2dcc90d0,  0.212257,266.017,  0.218594,0.187511, 1, 1
0.93, 0x2dcb9b40,  0.221905,265.95,  0.23224,0.218594, 0, 1
