0.8, 0x16e931e0,  0.0840052,266.817,  0.0844033,0, 0, 1
0.84, 0x16e83c50,  0.109225,266.55,  0.116296,0.0844033, 1, 1
0.85, 0x16e9c510,  0.116923,266.483,  0.125346,0.113425, 1, 1
0.87, 0x16e9f730,  0.134958,266.35,  0.144789,0.125346, 0, 1
0.87, 0x16e6b3f0,  0.137276,266.35,  0.144789,0.137665, 1, 1
0.88, 0x16ea8a60,  0.149756,266.283,  0.155194,0.144789, 1, 1
0.89, 0x16e900d0,  0.156441,266.217,  0.166062,0.151725, 1, 1
0.9, 0x16ea2840,  0.191525,266.15,  0.192805,0.138842, 1, 1
0.9, 0x16e7a920,  0.171378,266.15,  0.192805,0.160744, 1, 1
0.9, 0x16e99400,  0.188797,266.15,  0.192805,0.192805, 0, 1
0.9, 0x16e746e0,  0.177652,266.15,  0.192805,0.186119, 1, 1
0.91, 0x16e715c0,  0.199507,266.083,  0.20545,0.167429, 1, 1
0.91, 0x16e8cfc0,  0.203201,266.083,  0.20545,0.192805, 0, 1
0.91, 0x16e777f0,  0.198396,266.083,  0.20545,0.185424, 1, 1
0.92, 0x16e69f30,  0.20832,266.017,  0.218594,0.193171, 1, 1
0.92, 0x16e6e4b0,  0.216601,266.017,  0.218594,0.212147, 1, 1
0.93, 0x16e80b40,  0.228344,265.95,  0.23224,0.218594, 0, 1
0.94, 0x16e89eb0,  0.238993,265.883,  0.24639,0.214546, 1, 1
0.96, 0x16e962f0,  0.262051,265.75,  0.276213,0.228528, 1, 1
0.96, 0x16ea5950,  0.273139,265.75,  0.276213,0.24639, 0, 1
0.96, 0x16e7da30,  0.273297,265.75,  0.276213,0.199458, 1, 1
0.97, 0x16e86df0,  0.277301,265.683,  0.291889,0.276213, 0, 1
