0.77, 0x3c92d0d0,  0.052252,267.017,  0.0571158,0, 0, 1
0.79, 0x3c93c730,  0.0665644,266.883,  0.0685144,0.0571158, 0, 1
0.81, 0x3c9147f0,  0.0901965,266.75,  0.0917459,0.067045, 1, 1
0.82, 0x3c90e5c0,  0.09403,266.683,  0.0995034,0.0830884, 1, 1
0.86, 0x3c906f30,  0.131643,266.417,  0.134841,0.097287, 1, 1
0.86, 0x3c90b4b0,  0.133811,266.417,  0.134841,0.132467, 1, 1
0.87, 0x3c9083f0,  0.136183,266.35,  0.144789,0.126007, 1, 1
0.88, 0x3c9116e0,  0.154445,266.283,  0.155194,0.139815, 1, 1
0.88, 0x3c920c50,  0.149608,266.283,  0.155194,0.119364, 1, 1
0.89, 0x3c91aa30,  0.16397,266.217,  0.166062,0.129156, 1, 1
0.89, 0x3c9301e0,  0.165236,266.217,  0.166062,0.155194, 0, 1
0.89, 0x3c939510,  0.158748,266.217,  0.166062,0.134044, 1, 1
0.9, 0x3c929fc0,  0.190234,266.15,  0.192805,0.166062, 0, 1
0.9, 0x3c93f840,  0.176505,266.15,  0.192805,0.166062, 1, 1
0.91, 0x3c945a60,  0.197261,266.083,  0.20545,0.18389, 1, 1
0.92, 0x3c9332f0,  0.210663,266.017,  0.218594,0.188698, 1, 1
0.92, 0x3c917920,  0.2178,266.017,  0.218594,0.156907, 1, 1
0.92, 0x3c923df0,  0.20746,266.017,  0.218594,0.20545, 0, 1
0.93, 0x3c926eb0,  0.223907,265.95,  0.23224,0.190677, 1, 1
0.95, 0x3c91db40,  0.255016,265.817,  0.261047,0.23224, 0, 1
0.96, 0x3c936400,  0.269637,265.75,  0.276213,0.261047, 0, 1
0.98, 0x3c942950,  0.306811,265.617,  0.308077,0.276213, 0, 1
