0.87, 0x254042f0,  0.136792,266.35,  0.144789,0, 0, 1
0.87, 0x253e8920,  0.136348,266.35,  0.144789,0, 0, 1
0.87, 0x253d7f30,  0.138017,266.35,  0.144789,0.139104, 1, 1
0.88, 0x25413950,  0.15487,266.283,  0.155194,0.144789, 0, 1
0.9, 0x253eba30,  0.16901,266.15,  0.192805,0.149991, 1, 1
0.9, 0x253e26e0,  0.16952,266.15,  0.192805,0.156793, 1, 1
0.9, 0x253dc4b0,  0.183733,266.15,  0.192805,0.180801, 1, 1
0.9, 0x253e57f0,  0.178168,266.15,  0.192805,0.180801, 1, 1
0.92, 0x25407400,  0.217627,266.017,  0.218594,0.192805, 0, 1
0.92, 0x253f4df0,  0.206669,266.017,  0.218594,0.192805, 0, 1
0.92, 0x253f7eb0,  0.206248,266.017,  0.218594,0.188864, 1, 1
0.93, 0x25416a60,  0.222613,265.95,  0.23224,0.209998, 1, 1
0.93, 0x25410840,  0.225713,265.95,  0.23224,0.193992, 1, 1
0.95, 0x2540a510,  0.250397,265.817,  0.261047,0.219095, 1, 1
0.95, 0x253df5c0,  0.253871,265.817,  0.261047,0.200518, 1, 1
0.96, 0x254011e0,  0.272728,265.75,  0.276213,0.261047, 0, 1
0.97, 0x253fafc0,  0.286492,265.683,  0.291889,0.276213, 0, 1
0.98, 0x253eeb40,  0.30376,265.617,  0.308077,0.291889, 0, 1
0.98, 0x253fe0d0,  0.30514,265.617,  0.308077,0.281609, 1, 1
0.98, 0x253d93f0,  0.305704,265.617,  0.308077,0.210628, 1, 1
1.01, 0x253f1c50,  0.373431,265.417,  0.381351,0.297456, 1, 1
1.02, 0x2540d730,  0.387242,265.35,  0.400448,0.381351, 0, 1
