0.79, 0x246ac3f0,  0.0669162,266.883,  0.0685144,0, 0, 1
0.8, 0x246c4c50,  0.0729625,266.817,  0.0844033,0.0685144, 1, 1
0.8, 0x246b56e0,  0.0806176,266.817,  0.0844033,0.0844033, 1, 1
0.81, 0x246bea30,  0.0869678,266.75,  0.0917459,0.0804311, 1, 1
0.82, 0x246b25c0,  0.09546,266.683,  0.0995034,0.0859381, 1, 1
0.83, 0x246af4b0,  0.100155,266.617,  0.107684,0.093789, 1, 1
0.83, 0x246da400,  0.0996103,266.617,  0.107684,0.0995034, 0, 1
0.84, 0x246aaf30,  0.108609,266.55,  0.116296,0.095317, 1, 1
0.84, 0x246d10d0,  0.115347,266.55,  0.116296,0.110698, 1, 1
0.85, 0x246bb920,  0.116826,266.483,  0.125346,0.0963773, 1, 1
0.85, 0x246caeb0,  0.124169,266.483,  0.125346,0.113571, 1, 1
0.87, 0x246d41e0,  0.14108,266.35,  0.144789,0.125346, 0, 1
0.88, 0x246e3840,  0.154192,266.283,  0.155194,0.138308, 1, 1
0.89, 0x246d72f0,  0.161439,266.217,  0.166062,0.131597, 1, 1
0.89, 0x246c7df0,  0.159889,266.217,  0.166062,0.155194, 0, 1
0.89, 0x246e0730,  0.160763,266.217,  0.166062,0.155194, 0, 1
0.9, 0x246cdfc0,  0.178141,266.15,  0.192805,0.166062, 0, 1
0.9, 0x246e9a60,  0.168181,266.15,  0.192805,0.130745, 1, 1
0.93, 0x246c1b40,  0.221219,265.95,  0.23224,0.192805, 0, 1
0.93, 0x246b87f0,  0.227276,265.95,  0.23224,0.125087, 1, 1
0.94, 0x246dd510,  0.236533,265.883,  0.24639,0.219095, 1, 1
0.98, 0x246e6950,  0.300802,265.617,  0.308077,0.24639, 0, 1
